,date,Temperature,Humdity,Light,HumidityRatio,PIR,Occupancy
1873,2015-02-06 01:02,20.29,20.7,0,0.003040374,0,0
1874,2015-02-06 01:04,20.29,20.7,0,0.003040374,0,0
1875,2015-02-06 01:05,20.29,20.7,0,0.003040374,0,0
1876,2015-02-06 01:06,20.29,20.7,0,0.003040374,0,0
1877,2015-02-06 01:07,20.29,20.7,0,0.003040374,0,0
1878,2015-02-06 01:08,20.26,20.7,0,0.003034714,0,0
1879,2015-02-06 01:08,20.29,20.7,0,0.003040374,0,0
1880,2015-02-06 01:09,20.29,20.76,0,0.00304923,0,0
1881,2015-02-06 01:11,20.29,20.7,0,0.003040374,0,0
1882,2015-02-06 01:12,20.29,20.7,0,0.003040374,0,0
1883,2015-02-06 01:13,20.245,20.7,0,0.003031887,0,0
1884,2015-02-06 01:14,20.29,20.7,0,0.003040374,0,0
1885,2015-02-06 01:14,20.23,20.63333333,0,0.00301926,0,0
1886,2015-02-06 01:15,20.245,20.65,0,0.003024528,0,0
1887,2015-02-06 01:17,20.2,20.6,0,0.003008744,0,0
1888,2015-02-06 01:18,20.29,20.7,0,0.003040374,0,0
1889,2015-02-06 01:19,20.2,20.6,0,0.003008744,0,0
1890,2015-02-06 01:20,20.23,20.56666667,0,0.003009457,0,0
1891,2015-02-06 01:21,20.245,20.55,0,0.003009811,0,0
1892,2015-02-06 01:21,20.29,20.6,0,0.003025615,0,0
1893,2015-02-06 01:23,20.26,20.49666667,0,0.00300476,0,0
1894,2015-02-06 01:24,20.29,20.5,0,0.003010856,0,0
1895,2015-02-06 01:25,20.29,20.55,0,0.003018235,0,0
1896,2015-02-06 01:25,20.29,20.6,0,0.003025615,0,0
1897,2015-02-06 01:27,20.29,20.5,0,0.003010856,0,0
1898,2015-02-06 01:27,20.32333333,20.5,0,0.003017095,0,0
1899,2015-02-06 01:28,20.39,20.445,0,0.003021439,0,0
1900,2015-02-06 01:30,20.39,20.39,0,0.003013271,0,0
1901,2015-02-06 01:31,20.39,20.29,0,0.002998422,0,0
1902,2015-02-06 01:32,20.39,20.2,0,0.002985058,0,0
1903,2015-02-06 01:33,20.39,20.2,0,0.002985058,0,0
1904,2015-02-06 01:34,20.39,20.2,0,0.002985058,0,0
1905,2015-02-06 01:34,20.39,20.1,0,0.00297021,0,0
1906,2015-02-06 01:36,20.39,20.1,0,0.00297021,0,0
1907,2015-02-06 01:37,20.39,20.05,0,0.002962786,0,0
1908,2015-02-06 01:38,20.34,20.05,0,0.002953606,0,0
1909,2015-02-06 01:38,20.39,20.05,0,0.002962786,0,0
1910,2015-02-06 01:40,20.39,20,0,0.002955362,0,0
1911,2015-02-06 01:40,20.39,20,0,0.002955362,0,0
1912,2015-02-06 01:41,20.39,20,0,0.002955362,0,0
1913,2015-02-06 01:43,20.39,19.945,0,0.002947197,0,0
1914,2015-02-06 01:44,20.5,19.89,0,0.002959152,0,0
1915,2015-02-06 01:45,20.42666667,19.92666667,0,0.002951181,0,0
1916,2015-02-06 01:46,20.5,19.89,0,0.002959152,0,0
1917,2015-02-06 01:46,20.5,19.89,0,0.002959152,0,0
1918,2015-02-06 01:47,20.5,19.89,0,0.002959152,0,0
1919,2015-02-06 01:49,20.5,19.89,0,0.002959152,0,0
1920,2015-02-06 01:50,20.5,19.89,0,0.002959152,0,0
1921,2015-02-06 01:51,20.5,19.89,0,0.002959152,0,0
1922,2015-02-06 01:52,20.5,19.89,0,0.002959152,0,0
1923,2015-02-06 01:53,20.5,19.89,0,0.002959152,0,0
1924,2015-02-06 01:53,20.5,19.89,0,0.002959152,0,0
1925,2015-02-06 01:54,20.5,19.89,0,0.002959152,0,0
1926,2015-02-06 01:56,20.5,19.745,0,0.002937477,0,0
1927,2015-02-06 01:57,20.5,19.79,0,0.002944204,0,0
1928,2015-02-06 01:58,20.55,19.84,0,0.00296084,0,0
1929,2015-02-06 01:59,20.5,19.79,0,0.002944204,0,0
1930,2015-02-06 01:59,20.5,19.745,0,0.002937477,0,0
1931,2015-02-06 02:00,20.5,19.65,0,0.002923278,0,0
1932,2015-02-06 02:02,20.5,19.7,0,0.002930751,0,0
1933,2015-02-06 02:03,20.6,19.6,0,0.00293393,0,0
1934,2015-02-06 02:04,20.5,19.745,0,0.002937477,0,0
1935,2015-02-06 02:05,20.6,19.6,0,0.00293393,0,0
1936,2015-02-06 02:06,20.5,19.65,0,0.002923278,0,0
1937,2015-02-06 02:06,20.5,19.65,0,0.002923278,0,0
1938,2015-02-06 02:08,20.55,19.65,0,0.002932352,0,0
1939,2015-02-06 02:09,20.55,19.6,0,0.002924855,0,0
1940,2015-02-06 02:10,20.5,19.6,0,0.002915804,0,0
1941,2015-02-06 02:10,20.55,19.6,0,0.002924855,0,0
1942,2015-02-06 02:12,20.6,19.6,0,0.00293393,0,0
1943,2015-02-06 02:12,20.6,19.53,0,0.002923403,0,0
1944,2015-02-06 02:13,20.6,19.445,0,0.00291062,0,0
1945,2015-02-06 02:15,20.5,19.55,0,0.002908331,0,0
1946,2015-02-06 02:16,20.5,19.6,0,0.002915804,0,0
1947,2015-02-06 02:17,20.6,19.6,0,0.00293393,0,0
1948,2015-02-06 02:18,20.6,19.5,0,0.002918891,0,0
1949,2015-02-06 02:19,20.56666667,19.53333333,0,0.002917872,0,0
1950,2015-02-06 02:19,20.56666667,19.5,0,0.002912869,0,0
1951,2015-02-06 02:21,20.56666667,19.5,0,0.002912869,0,0
1952,2015-02-06 02:22,20.6,19.5,0,0.002918891,0,0
1953,2015-02-06 02:23,20.6,19.445,0,0.00291062,0,0
1954,2015-02-06 02:23,20.6,19.5,0,0.002918891,0,0
1955,2015-02-06 02:25,20.6,19.5,0,0.002918891,0,0
1956,2015-02-06 02:25,20.6,19.34,0,0.00289483,0,0
1957,2015-02-06 02:26,20.5,19.34,0,0.002876947,0,0
1958,2015-02-06 02:28,20.6,19.5,0,0.002918891,0,0
1959,2015-02-06 02:29,20.55,19.445,0,0.002901617,0,0
1960,2015-02-06 02:30,20.55,19.39,0,0.002893372,0,0
1961,2015-02-06 02:31,20.6,19.34,0,0.00289483,0,0
1962,2015-02-06 02:31,20.5,19.39,0,0.002884419,0,0
1963,2015-02-06 02:32,20.5,19.39,0,0.002884419,0,0
1964,2015-02-06 02:34,20.55,19.29,0,0.00287838,0,0
1965,2015-02-06 02:35,20.6,19.39,0,0.002902349,0,0
1966,2015-02-06 02:36,20.6,19.295,0,0.002888063,0,0
1967,2015-02-06 02:37,20.6,19.29,0,0.002887311,0,0
1968,2015-02-06 02:38,20.6,19.29,0,0.002887311,0,0
1969,2015-02-06 02:38,20.5,19.34,0,0.002876947,0,0
1970,2015-02-06 02:39,20.5,19.29,0,0.002869474,0,0
1971,2015-02-06 02:41,20.46333333,19.22666667,0,0.002853516,0,0
1972,2015-02-06 02:42,20.5,19.39,0,0.002884419,0,0
1973,2015-02-06 02:43,20.5,19.39,0,0.002884419,0,0
1974,2015-02-06 02:44,20.5,19.245,0,0.00286275,0,0
1975,2015-02-06 02:44,20.5,19.2,0,0.002856025,0,0
1976,2015-02-06 02:45,20.39,19.29,0,0.002849966,0,0
1977,2015-02-06 02:47,20.42666667,19.29,0,0.002856456,0,0
1978,2015-02-06 02:48,20.5,19.29,0,0.002869474,0,0
1979,2015-02-06 02:49,20.5,19.2,0,0.002856025,0,0
1980,2015-02-06 02:50,20.5,19.15,0,0.002848553,0,0
1981,2015-02-06 02:51,20.445,19.05,0,0.002823965,0,0
1982,2015-02-06 02:51,20.39,19.16666667,0,0.002831662,0,0
1983,2015-02-06 02:53,20.39,19.245,0,0.002843287,0,0
1984,2015-02-06 02:54,20.39,19.2,0,0.002836609,0,0
1985,2015-02-06 02:55,20.5,19.2,0,0.002856025,0,0
1986,2015-02-06 02:55,20.5,19.2,0,0.002856025,0,0
1987,2015-02-06 02:57,20.5,19.2,0,0.002856025,0,0
1988,2015-02-06 02:57,20.5,19.2,0,0.002856025,0,0
1989,2015-02-06 02:58,20.53333333,19.16666667,0,0.00285694,0,0
1990,2015-02-06 03:00,20.525,19.175,0,0.002856712,0,0
1991,2015-02-06 03:01,20.5,19.1,0,0.002841082,0,0
1992,2015-02-06 03:02,20.5,19.1,0,0.002841082,0,0
1993,2015-02-06 03:03,20.53333333,19.1,0,0.002846958,0,0
1994,2015-02-06 03:04,20.5,19.1,0,0.002841082,0,0
1995,2015-02-06 03:04,20.5,19.1,0,0.002841082,0,0
1996,2015-02-06 03:06,20.5,19.1,0,0.002841082,0,0
1997,2015-02-06 03:07,20.5,19.1,0,0.002841082,0,0
1998,2015-02-06 03:08,20.5,19.1,0,0.002841082,0,0
1999,2015-02-06 03:08,20.53333333,18.96333333,0,0.002826494,0,0
2000,2015-02-06 03:10,20.525,19.075,0,0.002841746,0,0
2001,2015-02-06 03:10,20.5,19.05,0,0.002833611,0,0
2002,2015-02-06 03:11,20.5,19.1,0,0.002841082,0,0
2003,2015-02-06 03:13,20.53333333,19,0,0.002831984,0,0
2004,2015-02-06 03:14,20.55,19,0,0.002834911,0,0
2005,2015-02-06 03:15,20.5,18.945,0,0.002817922,0,0
2006,2015-02-06 03:16,20.55,19,0,0.002834911,0,0
2007,2015-02-06 03:16,20.55,19,0,0.002834911,0,0
2008,2015-02-06 03:17,20.5,19,0,0.00282614,0,0
2009,2015-02-06 03:19,20.5,19,0,0.00282614,0,0
2010,2015-02-06 03:20,20.6,18.96333333,0,0.002838193,0,0
2011,2015-02-06 03:21,20.5,19,0,0.00282614,0,0
2012,2015-02-06 03:22,20.53333333,18.96333333,0,0.002826494,0,0
2013,2015-02-06 03:23,20.53333333,18.92666667,0,0.002821004,0,0
2014,2015-02-06 03:23,20.6,18.945,0,0.002835436,0,0
2015,2015-02-06 03:24,20.6,19,0,0.002843706,0,0
2016,2015-02-06 03:26,20.5,19,0,0.00282614,0,0
2017,2015-02-06 03:27,20.55,18.945,0,0.002826667,0,0
2018,2015-02-06 03:28,20.55,18.945,0,0.002826667,0,0
2019,2015-02-06 03:29,20.5,19,0,0.00282614,0,0
2020,2015-02-06 03:29,20.6,19,0,0.002843706,0,0
2021,2015-02-06 03:30,20.5,18.89,0,0.002809704,0,0
2022,2015-02-06 03:32,20.55,19,0,0.002834911,0,0
2023,2015-02-06 03:33,20.6,19,0,0.002843706,0,0
2024,2015-02-06 03:34,20.55,19,0,0.002834911,0,0
2025,2015-02-06 03:35,20.55,18.89,0,0.002818424,0,0
2026,2015-02-06 03:36,20.5,18.945,0,0.002817922,0,0
2027,2015-02-06 03:36,20.5,18.84,0,0.002802233,0,0
2028,2015-02-06 03:38,20.5,18.89,0,0.002809704,0,0
2029,2015-02-06 03:39,20.5,19,0,0.00282614,0,0
2030,2015-02-06 03:40,20.5,19,0,0.00282614,0,0
2031,2015-02-06 03:40,20.5,19,0,0.00282614,0,0
2032,2015-02-06 03:42,20.5,19,0,0.00282614,0,0
2033,2015-02-06 03:42,20.5,18.945,0,0.002817922,0,0
2034,2015-02-06 03:43,20.445,18.945,0,0.002808329,0,0
2035,2015-02-06 03:45,20.5,19,0,0.00282614,0,0
2036,2015-02-06 03:46,20.5,18.895,0,0.002810451,0,0
2037,2015-02-06 03:47,20.5,18.89,0,0.002809704,0,0
2038,2015-02-06 03:48,20.5,19,0,0.00282614,0,0
2039,2015-02-06 03:49,20.42666667,18.89,0,0.002796958,0,0
2040,2015-02-06 03:49,20.39,18.82333333,0,0.002780711,0,0
2041,2015-02-06 03:51,20.39,18.79,0,0.002775765,0,0
2042,2015-02-06 03:52,20.39,18.92666667,0,0.002796045,0,0
2043,2015-02-06 03:53,20.39,18.84,0,0.002783184,0,0
2044,2015-02-06 03:53,20.39,18.7,0,0.002762411,0,0
2045,2015-02-06 03:55,20.39,18.89,0,0.002790604,0,0
2046,2015-02-06 03:55,20.39,18.92666667,0,0.002796045,0,0
2047,2015-02-06 03:56,20.39,18.82333333,0,0.002780711,0,0
2048,2015-02-06 03:58,20.39,18.79,0,0.002775765,0,0
2049,2015-02-06 03:59,20.39,18.79,0,0.002775765,0,0
2050,2015-02-06 04:00,20.445,18.79,0,0.00278525,0,0
2051,2015-02-06 04:01,20.445,18.79,0,0.00278525,0,0
2052,2015-02-06 04:01,20.5,18.79,0,0.002794763,0,0
2053,2015-02-06 04:02,20.5,18.79,0,0.002794763,0,0
2054,2015-02-06 04:04,20.5,18.79,0,0.002794763,0,0
2055,2015-02-06 04:05,20.5,18.745,0,0.00278804,0,0
2056,2015-02-06 04:06,20.5,18.745,0,0.00278804,0,0
2057,2015-02-06 04:07,20.5,18.7,0,0.002781317,0,0
2058,2015-02-06 04:08,20.5,18.79,0,0.002794763,0,0
2059,2015-02-06 04:08,20.5,18.79,0,0.002794763,0,0
2060,2015-02-06 04:09,20.5,18.7,0,0.002781317,0,0
2061,2015-02-06 04:11,20.39,18.66666667,0,0.002757465,0,0
2062,2015-02-06 04:12,20.39,18.76,0,0.002771313,0,0
2063,2015-02-06 04:13,20.39,18.7675,0,0.002772426,0,0
2064,2015-02-06 04:14,20.39,18.7225,0,0.002765749,0,0
2065,2015-02-06 04:14,20.39,18.7,0,0.002762411,0,0
2066,2015-02-06 04:15,20.39,18.7,0,0.002762411,0,0
2067,2015-02-06 04:17,20.39,18.745,0,0.002769088,0,0
2068,2015-02-06 04:18,20.39,18.7,0,0.002762411,0,0
2069,2015-02-06 04:19,20.39,18.6,0,0.002747573,0,0
2070,2015-02-06 04:20,20.39,18.745,0,0.002769088,0,0
2071,2015-02-06 04:21,20.39,18.76,0,0.002771313,0,0
2072,2015-02-06 04:21,20.39,18.745,0,0.002769088,0,0
2073,2015-02-06 04:23,20.39,18.7,0,0.002762411,0,0
2074,2015-02-06 04:24,20.39,18.7,0,0.002762411,0,0
2075,2015-02-06 04:25,20.39,18.7,0,0.002762411,0,0
2076,2015-02-06 04:25,20.5,18.745,0,0.00278804,0,0
2077,2015-02-06 04:27,20.39,18.7,0,0.002762411,0,0
2078,2015-02-06 04:27,20.445,18.7,0,0.00277185,0,0
2079,2015-02-06 04:28,20.46333333,18.73,0,0.002779474,0,0
2080,2015-02-06 04:30,20.5,18.7,0,0.002781317,0,0
2081,2015-02-06 04:31,20.445,18.7,0,0.00277185,0,0
2082,2015-02-06 04:32,20.39,18.6,0,0.002747573,0,0
2083,2015-02-06 04:33,20.39,18.7,0,0.002762411,0,0
2084,2015-02-06 04:34,20.39,18.7,0,0.002762411,0,0
2085,2015-02-06 04:34,20.39,18.7,0,0.002762411,0,0
2086,2015-02-06 04:36,20.445,18.7,0,0.00277185,0,0
2087,2015-02-06 04:37,20.445,18.7,0,0.00277185,0,0
2088,2015-02-06 04:38,20.5,18.7,0,0.002781317,0,0
2089,2015-02-06 04:38,20.5,18.7,0,0.002781317,0,0
2090,2015-02-06 04:40,20.445,18.7,0,0.00277185,0,0
2091,2015-02-06 04:40,20.445,18.7,0,0.00277185,0,0
2092,2015-02-06 04:41,20.46333333,18.7,0,0.002775002,0,0
2093,2015-02-06 04:43,20.39,18.7,0,0.002762411,0,0
2094,2015-02-06 04:44,20.5,18.7,0,0.002781317,0,0
2095,2015-02-06 04:45,20.5,18.745,0,0.00278804,0,0
2096,2015-02-06 04:46,20.46333333,18.66666667,0,0.002770034,0,0
2097,2015-02-06 04:46,20.39,18.6,0,0.002747573,0,0
2098,2015-02-06 04:47,20.39,18.6,0,0.002747573,0,0
2099,2015-02-06 04:49,20.39,18.65,0,0.002754992,0,0
2100,2015-02-06 04:50,20.39,18.7,0,0.002762411,0,0
2101,2015-02-06 04:51,20.39,18.7,0,0.002762411,0,0
2102,2015-02-06 04:52,20.39,18.7,0,0.002762411,0,0
2103,2015-02-06 04:53,20.39,18.6,0,0.002747573,0,0
2104,2015-02-06 04:53,20.39,18.7,0,0.002762411,0,0
2105,2015-02-06 04:54,20.39,18.7,0,0.002762411,0,0
2106,2015-02-06 04:56,20.39,18.7,0,0.002762411,0,0
2107,2015-02-06 04:57,20.445,18.7,0,0.00277185,0,0
2108,2015-02-06 04:58,20.39,18.7,0,0.002762411,0,0
2109,2015-02-06 04:59,20.39,18.66666667,0,0.002757465,0,0
2110,2015-02-06 04:59,20.39,18.7,0,0.002762411,0,0
2111,2015-02-06 05:00,20.39,18.7,0,0.002762411,0,0
2112,2015-02-06 05:02,20.39,18.7,0,0.002762411,0,0
2113,2015-02-06 05:03,20.445,18.6,0,0.002756961,0,0
2114,2015-02-06 05:04,20.39,18.7,0,0.002762411,0,0
2115,2015-02-06 05:05,20.39,18.7,0,0.002762411,0,0
2116,2015-02-06 05:06,20.39,18.7,0,0.002762411,0,0
2117,2015-02-06 05:06,20.39,18.7,0,0.002762411,0,0
2118,2015-02-06 05:08,20.39,18.65,0,0.002754992,0,0
2119,2015-02-06 05:09,20.39,18.7,0,0.002762411,0,0
2120,2015-02-06 05:10,20.39,18.7,0,0.002762411,0,0
2121,2015-02-06 05:10,20.39,18.66666667,0,0.002757465,0,0
2122,2015-02-06 05:12,20.39,18.6,0,0.002747573,0,0
2123,2015-02-06 05:12,20.35666667,18.6,0,0.002741897,0,0
2124,2015-02-06 05:13,20.29,18.65,0,0.002737949,0,0
2125,2015-02-06 05:15,20.34,18.7,0,0.002753854,0,0
2126,2015-02-06 05:16,20.34,18.7,0,0.002753854,0,0
2127,2015-02-06 05:17,20.34,18.7,0,0.002753854,0,0
2128,2015-02-06 05:18,20.39,18.7,0,0.002762411,0,0
2129,2015-02-06 05:19,20.39,18.65,0,0.002754992,0,0
2130,2015-02-06 05:19,20.34,18.65,0,0.002746459,0,0
2131,2015-02-06 05:21,20.35666667,18.66666667,0,0.002751768,0,0
2132,2015-02-06 05:22,20.39,18.7,0,0.002762411,0,0
2133,2015-02-06 05:23,20.34,18.7,0,0.002753854,0,0
2134,2015-02-06 05:23,20.39,18.7,0,0.002762411,0,0
2135,2015-02-06 05:25,20.39,18.65,0,0.002754992,0,0
2136,2015-02-06 05:25,20.39,18.7,0,0.002762411,0,0
2137,2015-02-06 05:26,20.39,18.7,0,0.002762411,0,0
2138,2015-02-06 05:28,20.39,18.7,0,0.002762411,0,0
2139,2015-02-06 05:29,20.34,18.7,0,0.002753854,0,0
2140,2015-02-06 05:30,20.39,18.7,0,0.002762411,0,0
2141,2015-02-06 05:31,20.39,18.7,0,0.002762411,0,0
2142,2015-02-06 05:31,20.35666667,18.66666667,0,0.002751768,0,0
2143,2015-02-06 05:32,20.34,18.6,0,0.002739063,0,0
2144,2015-02-06 05:34,20.29,18.745,0,0.002751957,0,0
2145,2015-02-06 05:35,20.29,18.745,0,0.002751957,0,0
2146,2015-02-06 05:36,20.29,18.745,0,0.002751957,0,0
2147,2015-02-06 05:37,20.29,18.79,0,0.002758593,0,0
2148,2015-02-06 05:38,20.29,18.7,0,0.002745321,0,0
2149,2015-02-06 05:38,20.29,18.745,0,0.002751957,0,0
2150,2015-02-06 05:39,20.29,18.79,0,0.002758593,0,0
2151,2015-02-06 05:41,20.29,18.7675,0,0.002755275,0,0
2152,2015-02-06 05:42,20.29,18.7,0,0.002745321,0,0
2153,2015-02-06 05:43,20.29,18.7,0,0.002745321,0,0
2154,2015-02-06 05:44,20.29,18.7,0,0.002745321,0,0
2155,2015-02-06 05:44,20.245,18.695,0,0.002736927,0,0
2156,2015-02-06 05:45,20.29,18.79,0,0.002758593,0,0
2157,2015-02-06 05:47,20.29,18.79,0,0.002758593,0,0
2158,2015-02-06 05:48,20.29,18.79,0,0.002758593,0,0
2159,2015-02-06 05:49,20.29,18.79,0,0.002758593,0,0
2160,2015-02-06 05:50,20.29,18.79,0,0.002758593,0,0
2161,2015-02-06 05:51,20.29,18.745,0,0.002751957,0,0
2162,2015-02-06 05:51,20.29,18.79,0,0.002758593,0,0
2163,2015-02-06 05:53,20.29,18.84,0,0.002765966,0,0
2164,2015-02-06 05:54,20.245,18.795,0,0.002751631,0,0
2165,2015-02-06 05:55,20.29,18.76,0,0.002754169,0,0
2166,2015-02-06 05:55,20.29,18.79,0,0.002758593,0,0
2167,2015-02-06 05:57,20.29,18.79,0,0.002758593,0,0
2168,2015-02-06 05:57,20.29,18.79,0,0.002758593,0,0
2169,2015-02-06 05:58,20.29,18.745,0,0.002751957,0,0
2170,2015-02-06 06:00,20.29,18.745,0,0.002751957,0,0
2171,2015-02-06 06:01,20.29,18.79,0,0.002758593,0,0
2172,2015-02-06 06:02,20.29,18.7,0,0.002745321,0,0
2173,2015-02-06 06:03,20.245,18.745,0,0.002744279,0,0
2174,2015-02-06 06:04,20.245,18.745,0,0.002744279,0,0
2175,2015-02-06 06:04,20.245,18.745,0,0.002744279,0,0
2176,2015-02-06 06:06,20.2,18.745,0,0.002736619,0,0
2177,2015-02-06 06:07,20.245,18.84,0,0.002758249,0,0
2178,2015-02-06 06:08,20.2,18.79,0,0.002743218,0,0
2179,2015-02-06 06:08,20.29,18.79,0,0.002758593,0,0
2180,2015-02-06 06:10,20.245,18.745,0,0.002744279,0,0
2181,2015-02-06 06:10,20.29,18.79,0,0.002758593,0,0
2182,2015-02-06 06:11,20.29,18.745,0,0.002751957,0,0
2183,2015-02-06 06:13,20.29,18.84,0,0.002765966,0,0
2184,2015-02-06 06:14,20.29,18.79,0,0.002758593,0,0
2185,2015-02-06 06:15,20.29,18.7,0,0.002745321,0,0
2186,2015-02-06 06:16,20.29,18.79,0,0.002758593,0,0
2187,2015-02-06 06:16,20.29,18.73,0,0.002749745,0,0
2188,2015-02-06 06:17,20.2,18.7,0,0.002730021,0,0
2189,2015-02-06 06:19,20.23,18.73,0,0.00273952,0,0
2190,2015-02-06 06:20,20.29,18.745,0,0.002751957,0,0
2191,2015-02-06 06:21,20.29,18.6,0,0.002730576,0,0
2192,2015-02-06 06:22,20.29,18.7,0,0.002745321,0,0
2193,2015-02-06 06:23,20.2,18.7,0,0.002730021,0,0
2194,2015-02-06 06:23,20.29,18.7,0,0.002745321,0,0
2195,2015-02-06 06:24,20.29,18.7,0,0.002745321,0,0
2196,2015-02-06 06:26,20.29,18.675,0,0.002741635,0,0
2197,2015-02-06 06:27,20.26,18.63333333,0,0.002730401,0,0
2198,2015-02-06 06:28,20.245,18.65,0,0.00273031,0,0
2199,2015-02-06 06:29,20.29,18.7,0,0.002745321,0,0
2200,2015-02-06 06:29,20.29,18.7,0,0.002745321,0,0
2201,2015-02-06 06:30,20.29,18.6,0,0.002730576,0,0
2202,2015-02-06 06:32,20.29,18.7,0,0.002745321,0,0
2203,2015-02-06 06:33,20.29,18.7,0,0.002745321,0,0
2204,2015-02-06 06:34,20.29,18.6,0,0.002730576,0,0
2205,2015-02-06 06:35,20.29,18.65,0,0.002737949,0,0
2206,2015-02-06 06:36,20.29,18.7,0,0.002745321,0,0
2207,2015-02-06 06:36,20.29,18.7,0,0.002745321,0,0
2208,2015-02-06 06:38,20.29,18.65,0,0.002737949,0,0
2209,2015-02-06 06:39,20.29,18.6,0,0.002730576,0,0
2210,2015-02-06 06:40,20.32333333,18.56666667,0,0.002731306,0,0
2211,2015-02-06 06:40,20.39,18.6,0,0.002747573,0,0
2212,2015-02-06 06:42,20.39,18.6,0,0.002747573,0,0
2213,2015-02-06 06:42,20.39,18.6,0,0.002747573,0,0
2214,2015-02-06 06:43,20.39,18.6,0,0.002747573,0,0
2215,2015-02-06 06:45,20.39,18.6,0,0.002747573,0,0
2216,2015-02-06 06:46,20.39,18.5,0,0.002732736,0,0
2217,2015-02-06 06:47,20.39,18.6,0,0.002747573,0,0
2218,2015-02-06 06:48,20.29,18.6,0,0.002730576,0,0
2219,2015-02-06 06:49,20.29,18.39,0,0.002699613,0,0
2220,2015-02-06 06:49,20.245,18.6,0,0.002722958,0,0
2221,2015-02-06 06:51,20.29,18.7,0,0.002745321,0,0
2222,2015-02-06 06:52,20.29,18.65,0,0.002737949,0,0
2223,2015-02-06 06:53,20.2,18.6,0,0.002715358,0,0
2224,2015-02-06 06:53,20.2,18.6,0,0.002715358,0,0
2225,2015-02-06 06:55,20.2,18.6,0,0.002715358,0,0
2226,2015-02-06 06:55,20.2,18.6,0,0.002715358,0,0
2227,2015-02-06 06:56,20.2,18.6,0,0.002715358,0,0
2228,2015-02-06 06:58,20.1,18.6,0,0.002698537,0,0
2229,2015-02-06 06:59,20.2,18.6,0,0.002715358,0,0
2230,2015-02-06 07:00,20.2,18.6,0,0.002715358,0,0
2231,2015-02-06 07:01,20.2,18.6,0,0.002715358,0,0
2232,2015-02-06 07:01,20.2,18.6,0,0.002715358,0,0
2233,2015-02-06 07:02,20.2,18.6,0,0.002715358,0,0
2234,2015-02-06 07:04,20.2,18.6,0,0.002715358,0,0
2235,2015-02-06 07:05,20.2,18.6,0,0.002715358,0,0
2236,2015-02-06 07:06,20.2,18.6,0,0.002715358,0,0
2237,2015-02-06 07:07,20.2,18.6,0,0.002715358,0,0
2238,2015-02-06 07:08,20.2,18.6,0,0.002715358,0,0
2239,2015-02-06 07:08,20.2,18.6,0,0.002715358,0,0
2240,2015-02-06 07:09,20.2,18.6,0,0.002715358,0,0
2241,2015-02-06 07:11,20.2,18.6,0,0.002715358,0,0
2242,2015-02-06 07:12,20.2,18.6,0,0.002715358,0,0
2243,2015-02-06 07:13,20.2,18.56666667,0,0.002710471,0,0
2244,2015-02-06 07:14,20.2,18.6,0,0.002715358,0,0
2245,2015-02-06 07:14,20.2,18.6,0,0.002715358,0,0
2246,2015-02-06 07:15,20.245,18.6,0,0.002722958,0,0
2247,2015-02-06 07:17,20.29,18.6,0,0.002730576,0,0
2248,2015-02-06 07:18,20.29,18.5,0,0.002715832,0,0
2249,2015-02-06 07:19,20.29,18.5,0,0.002715832,0,0
2250,2015-02-06 07:20,20.29,18.56666667,0,0.002725661,0,0
2251,2015-02-06 07:21,20.29,18.5,0,0.002715832,0,0
2252,2015-02-06 07:21,20.29,18.5,0,0.002715832,0,0
2253,2015-02-06 07:23,20.29,18.5,0,0.002715832,0,0
2254,2015-02-06 07:24,20.29,18.55,0,0.002723204,0,0
2255,2015-02-06 07:25,20.29,18.5,0,0.002715832,0,0
2256,2015-02-06 07:25,20.29,18.5,0,0.002715832,0,0
2257,2015-02-06 07:27,20.29,18.5,0,0.002715832,0,0
2258,2015-02-06 07:27,20.245,18.5,0,0.002708254,0,0
2259,2015-02-06 07:28,20.245,18.55,0,0.002715606,0,0
2260,2015-02-06 07:30,20.2,18.5,0,0.002700696,0,0
2261,2015-02-06 07:31,20.2,18.5,0,0.002700696,0,0
2262,2015-02-06 07:32,20.2,18.5,0,0.002700696,0,1
2263,2015-02-06 07:33,20.2,18.5,0,0.002700696,0,1
2264,2015-02-06 07:34,20.245,18.55,0,0.002715606,0,1
2265,2015-02-06 07:34,20.245,18.55,0,0.002715606,0,1
2266,2015-02-06 07:36,20.2,18.5,0,0.002700696,0,1
2267,2015-02-06 07:37,20.2,18.5,0,0.002700696,0,1
2268,2015-02-06 07:38,20.2,18.6,0,0.002715358,0,1
2269,2015-02-06 07:38,20.2,18.6,0,0.002715358,0,1
2270,2015-02-06 07:40,20.2,18.6,260.3333333,0.002715358,1,1
2271,2015-02-06 07:40,20.2,18.6,401.3333333,0.002715358,1,1
2272,2015-02-06 07:41,20.175,18.6,433,0.002711144,1,0
2273,2015-02-06 07:43,20.175,18.675,422.5,0.002722124,1,0
2274,2015-02-06 07:44,20.2,18.7,419,0.002730021,1,0
2275,2015-02-06 07:45,20.175,18.7,419,0.002725784,1,0
2276,2015-02-06 07:46,20.1,18.745,419,0.002719666,1,0
2277,2015-02-06 07:46,20.15,18.7,419,0.002721553,1,1
2278,2015-02-06 07:47,20.13333333,18.7,409,0.002718736,1,0
2279,2015-02-06 07:49,20.175,18.7225,411,0.002729078,1,0
2280,2015-02-06 07:50,20.125,18.865,411,0.00274141,1,1
